5.451559120000000203e-01,4.632076680000000168e-01,5.998595829999999740e-01,4.328335640000000040e-01,6.005298380000000380e-01,8.843483109999999980e-01,5.495767110000000510e-01,6.378184649999999456e-01,4.431940429999999820e-01,6.995571170000000061e-01,6.031996240000000453e-01,4.617486199999999985e-01
6.605428549999999843e-01,7.233519099999999868e-01,5.216377519999999546e-01,4.296891110000000125e-01,5.005110999999999866e-01,4.773914910000000011e-01,6.473908739999999495e-01,6.242320249999999682e-01,4.901723359999999863e-01,3.267893599999999732e-01,4.166252890000000098e-01,5.159488530000000406e-01
5.436816650000000362e-01,3.356219579999999980e-01,5.938716640000000213e-01,5.804679820000000490e-01,7.020420889999999803e-01,5.117808369999999885e-01,4.027762529999999730e-01,4.587361260000000218e-01,5.619236979999999715e-01,6.103686879999999926e-01,7.759855869999999767e-01,5.972767249999999528e-01
6.004241989999999918e-01,3.307961790000000235e-01,4.909592899999999926e-01,4.167724300000000270e-01,7.827325720000000153e-01,7.212818039999999709e-01,6.173749649999999978e-01,6.036324170000000322e-01,6.624169260000000170e-01,7.100593419999999822e-01,8.360584920000000420e-01,4.486476449999999838e-01
4.957018169999999890e-01,7.191328660000000372e-01,5.411811250000000406e-01,5.841329750000000542e-01,4.417111089999999907e-01,3.788372059999999819e-01,6.264203750000000293e-01,6.161534379999999977e-01,5.827923940000000469e-01,3.785772430000000077e-01,3.778130069999999785e-01,6.559242950000000461e-01
5.811401120000000420e-01,4.807438490000000009e-01,5.755490439999999541e-01,7.554040749999999527e-01,2.101407140000000062e-01,6.183592020000000522e-01,2.671404230000000157e-01,3.439713260000000217e-01,6.284403250000000218e-01,7.699344070000000428e-01,5.917457659999999509e-01,6.941863259999999647e-01
4.246099090000000076e-01,5.622983790000000148e-01,6.753102180000000176e-01,8.327752520000000214e-01,4.229512400000000061e-01,4.431338960000000271e-01,2.297741660000000019e-01,2.984087679999999909e-01,4.903563369999999755e-01,6.706071710000000019e-01,5.941292679999999882e-01,8.148425959999999746e-01
5.395044949999999728e-01,5.779858709999999844e-01,6.399490509999999910e-01,5.216247950000000300e-01,3.931681759999999803e-01,4.277665059999999908e-01,6.016827879999999684e-01,5.443097190000000252e-01,4.325236270000000216e-01,4.724750160000000254e-01,3.708803629999999907e-01,6.193334489999999803e-01
3.558968570000000109e-01,5.786955289999999863e-01,3.733626640000000108e-01,5.423399930000000202e-01,2.819230229999999948e-01,2.438756270000000115e-01,2.860088989999999831e-01,3.123576089999999805e-01,5.794106129999999633e-01,3.779919380000000273e-01,2.632712689999999744e-01,5.411423319999999482e-01
4.871529889999999807e-01,5.841383559999999697e-01,0.000000000000000000e+00,7.020524759999999809e-01,2.567859650000000049e-01,3.053669920000000038e-01,4.591309069999999770e-01,3.784883689999999912e-01,6.113673509999999478e-01,2.094458730000000046e-01,2.263731629999999884e-01,5.239256469999999943e-01
8.000864730000000202e-01,5.555465339999999808e-01,6.283179469999999878e-01,4.268254619999999888e-01,5.964739350000000107e-01,7.895006770000000396e-01,6.855966449999999490e-01,7.093724249999999731e-01,5.990359360000000466e-01,6.661871569999999743e-01,6.131029159999999978e-01,5.095043940000000271e-01
6.130882690000000190e-01,5.777859749999999517e-01,3.364503750000000237e-01,4.301874299999999818e-01,3.858270180000000216e-01,7.066679860000000257e-01,5.714333059999999742e-01,5.996881920000000088e-01,5.618345829999999985e-01,6.182852920000000418e-01,3.325814799999999849e-01,3.766585889999999881e-01
4.503554399999999958e-01,4.947683529999999941e-01,4.139758640000000267e-01,2.970276130000000236e-01,6.973717280000000240e-01,8.924112260000000019e-01,6.918400940000000165e-01,6.440438000000000551e-01,5.841802659999999481e-01,7.364172350000000034e-01,4.544220010000000198e-01,3.666244610000000126e-01
3.125975140000000208e-01,6.681106079999999947e-01,3.183886380000000016e-01,6.551063719999999924e-01,3.861565969999999903e-01,6.047785209999999578e-01,3.674719399999999969e-01,3.919967169999999945e-01,5.592895669999999875e-01,6.113186330000000002e-01,3.055292749999999891e-01,5.312670130000000102e-01
4.418022090000000013e-01,6.210878069999999918e-01,4.483317820000000120e-01,6.362081120000000478e-01,3.493896420000000003e-01,5.870890850000000105e-01,2.706067209999999945e-01,3.254309969999999996e-01,5.846875889999999520e-01,6.577443910000000393e-01,3.101069650000000122e-01,5.792078019999999938e-01
3.118257179999999740e-01,9.385052099999999786e-01,4.550501319999999961e-01,4.513180279999999822e-01,4.363139659999999975e-01,3.900155049999999846e-01,6.870054049999999579e-01,6.166535300000000053e-01,6.912481360000000130e-01,8.600130799999999853e-02,1.318922449999999913e-01,4.972733069999999977e-01
3.781497549999999763e-01,6.888407210000000447e-01,4.182487029999999995e-01,5.065949809999999998e-01,3.301158370000000231e-01,3.880470710000000212e-01,5.306047449999999888e-01,4.866283770000000009e-01,6.938215570000000332e-01,2.973923299999999825e-01,2.501328629999999831e-01,4.927027159999999850e-01
2.405376810000000032e-01,5.931473130000000094e-01,4.014025039999999933e-01,4.389334990000000047e-01,6.295600940000000145e-01,5.169509460000000223e-01,5.950063289999999450e-01,5.380660149999999531e-01,6.526485410000000265e-01,4.877814810000000167e-01,3.374559569999999731e-01,4.052643939999999723e-01
5.272608500000000031e-01,5.145918980000000476e-01,3.693161180000000265e-01,6.176316299999999870e-01,3.361897059999999771e-01,6.264244199999999818e-01,4.268335249999999914e-01,4.638727830000000107e-01,6.832765520000000370e-01,6.900376329999999836e-01,4.481132680000000090e-01,5.444699880000000158e-01
4.009897579999999739e-01,5.013908969999999465e-01,3.057928019999999747e-01,4.705973529999999960e-01,4.951259000000000077e-01,4.407726279999999996e-01,3.456614780000000220e-01,3.652311930000000095e-01,5.771741249999999823e-01,5.468138839999999723e-01,4.424550689999999786e-01,4.357014129999999819e-01
3.489890460000000250e-01,4.916125089999999753e-01,6.138065440000000095e-01,3.380880190000000174e-01,5.719798059999999795e-01,4.731626729999999781e-01,3.879713590000000156e-01,3.916751010000000255e-01,4.934410249999999776e-01,6.228741129999999515e-01,5.264591760000000287e-01,4.227017980000000175e-01
9.773568600000000217e-02,4.866620220000000274e-01,5.892566729999999531e-01,3.479281470000000209e-01,6.457262419999999503e-01,5.478356979999999821e-01,4.913219529999999780e-01,5.091207850000000201e-01,4.408638189999999901e-01,7.500368210000000202e-01,5.820836879999999880e-01,3.713889269999999798e-01
2.669484229999999902e-01,4.530216750000000125e-01,5.419519229999999466e-01,6.558834719999999674e-01,3.934688319999999906e-01,3.570492430000000161e-01,6.521809710000000537e-01,5.750002090000000399e-01,4.853028059999999755e-01,6.812258399999999714e-01,5.597102680000000108e-01,6.391872339999999930e-01
4.482325629999999728e-01,3.571804100000000037e-01,7.045641049999999961e-01,6.218590429999999447e-01,4.291514399999999951e-01,2.004008110000000120e-01,5.241030660000000063e-01,4.878256160000000174e-01,4.608187610000000212e-01,4.490432160000000228e-01,5.936177950000000036e-01,7.698548640000000276e-01
3.686653970000000058e-01,1.863052319999999873e-01,5.164392570000000404e-01,7.497489649999999894e-01,4.486131119999999806e-01,5.301666659999999531e-01,3.186259790000000036e-01,3.447639789999999982e-01,4.294582189999999744e-01,7.466241489999999592e-01,6.017446469999999659e-01,7.423786799999999575e-01
6.097181419999999630e-01,4.943235759999999868e-01,4.064399870000000026e-01,6.393953369999999525e-01,1.718841700000000028e-01,4.995856479999999933e-01,4.620033159999999972e-01,3.928303550000000199e-01,3.116685129999999804e-01,5.001981130000000553e-01,3.576421069999999869e-01,5.983440799999999449e-01
5.254121859999999478e-01,8.811558739999999501e-01,4.076776990000000045e-01,4.966226209999999863e-01,4.912460490000000179e-01,4.666949879999999773e-01,8.086861100000000135e-01,6.652960279999999837e-01,4.367035499999999959e-01,0.000000000000000000e+00,2.814074830000000138e-01,5.463703829999999595e-01
5.401640979999999814e-01,2.940466950000000246e-01,6.427320779999999845e-01,4.877105230000000069e-01,6.082204270000000079e-01,6.339725969999999711e-01,5.590678409999999543e-01,5.486944969999999477e-01,7.119054660000000423e-01,5.601510640000000318e-01,6.913820099999999913e-01,5.793358299999999961e-01
5.363641609999999504e-01,4.717132270000000127e-01,6.056234750000000222e-01,3.737121179999999820e-01,7.234150759999999902e-01,6.705082319999999818e-01,6.911234859999999536e-01,6.504740350000000060e-01,7.032463599999999593e-01,5.321141499999999525e-01,6.500406260000000103e-01,5.076887939999999988e-01
4.259061299999999939e-01,5.869579839999999882e-01,5.841943720000000173e-01,6.167353089999999538e-01,3.803399729999999979e-01,5.035875039999999636e-01,4.359976790000000268e-01,3.977055110000000115e-01,6.661001709999999632e-01,4.597086790000000089e-01,5.530734899999999454e-01,6.292628670000000035e-01
3.210355329999999840e-01,6.021448729999999694e-01,4.033067670000000104e-01,4.023111079999999729e-01,5.880435370000000050e-01,6.812229050000000452e-01,5.842528860000000268e-01,4.981655349999999927e-01,5.793204530000000130e-01,5.184068160000000480e-01,4.172438660000000188e-01,4.006809130000000274e-01
2.862318159999999723e-01,6.007582799999999779e-01,5.163468070000000187e-01,4.321540329999999930e-01,4.413955299999999804e-01,4.986682060000000027e-01,3.830922379999999738e-01,3.404696309999999948e-01,5.179598180000000163e-01,5.430411240000000417e-01,3.441312999999999733e-01,5.029427829999999489e-01
6.963511919999999522e-01,5.977962949999999775e-01,5.338300980000000306e-01,5.576794539999999634e-01,3.826781949999999988e-01,4.139447439999999756e-01,4.679475880000000254e-01,4.579112610000000139e-01,4.216064740000000088e-01,2.343621999999999927e-01,4.211497699999999789e-01,6.129259209999999847e-01
5.317477579999999593e-01,5.932021450000000140e-01,6.701121580000000133e-01,5.350903510000000196e-01,3.655565049999999760e-01,6.710009150000000311e-01,5.418463420000000363e-01,6.205405939999999454e-01,3.519451929999999895e-01,6.509190160000000169e-01,3.941314060000000175e-01,4.727649170000000067e-01
5.807656589999999897e-01,5.863230910000000184e-01,4.909013320000000236e-01,6.544910900000000531e-01,4.478407939999999865e-01,5.151991719999999830e-01,6.943911210000000001e-01,7.871978010000000303e-01,3.433895860000000244e-01,6.104796009999999828e-01,5.377216019999999652e-01,6.001652849999999928e-01
4.080008370000000051e-01,6.153442489999999543e-01,4.521143260000000108e-01,8.834905549999999552e-01,2.007173270000000009e-01,3.578899070000000071e-01,4.897996629999999962e-01,4.495555170000000156e-01,3.984443289999999860e-01,3.870844949999999729e-01,3.640386529999999898e-01,8.449499660000000523e-01
4.867293799999999893e-01,6.917724549999999528e-01,2.186957340000000027e-01,6.121067519999999762e-01,4.593511120000000059e-01,3.428326520000000155e-01,4.259833210000000259e-01,5.243183190000000327e-01,4.781889639999999941e-01,4.323236679999999943e-01,3.947694119999999862e-01,5.949992010000000331e-01
3.356979700000000122e-01,6.380361660000000157e-01,5.422011279999999767e-01,4.549079859999999864e-01,3.912060130000000191e-01,4.149637150000000108e-01,6.397927620000000148e-01,5.749745170000000183e-01,4.363970670000000274e-01,3.163999319999999948e-01,4.146860729999999884e-01,5.320213209999999915e-01
3.902108269999999823e-01,5.223229569999999766e-01,6.158790790000000515e-01,5.647214550000000388e-01,5.498110489999999961e-01,4.535852759999999817e-01,3.945609050000000173e-01,3.740271629999999958e-01,4.615338150000000139e-01,5.018632140000000019e-01,4.852470729999999732e-01,6.246626929999999911e-01
5.235584340000000170e-01,3.856643499999999891e-01,6.664191510000000429e-01,5.462592320000000390e-01,5.738857750000000424e-01,5.452319780000000060e-01,4.118751749999999823e-01,4.052316109999999916e-01,5.536716299999999702e-01,5.546019100000000313e-01,6.348204769999999941e-01,6.240287839999999475e-01
4.791899889999999829e-01,4.030642110000000056e-01,5.295263449999999539e-01,4.227773089999999900e-01,7.087225759999999930e-01,5.709210970000000440e-01,5.768739440000000274e-01,5.622989680000000101e-01,6.527631929999999638e-01,6.771568999999999505e-01,5.607064760000000092e-01,4.952623870000000261e-01
5.658938140000000505e-01,5.512242010000000247e-01,5.680900829999999679e-01,6.251366900000000504e-01,1.385641079999999914e-01,5.333610349999999833e-01,4.108344569999999862e-01,3.784480410000000128e-01,6.376695460000000315e-01,5.021145479999999939e-01,4.431611049999999996e-01,6.513828510000000405e-01
4.846081839999999974e-01,5.489936239999999579e-01,5.853050990000000509e-01,6.532074860000000038e-01,2.767527530000000180e-01,4.168039110000000269e-01,3.249609500000000262e-01,2.971551769999999926e-01,4.384957620000000111e-01,5.821147770000000277e-01,5.415460810000000125e-01,6.877115010000000028e-01
3.623068130000000053e-01,5.663200470000000486e-01,3.360315999999999859e-01,5.749387110000000467e-01,1.599191789999999946e-01,5.665262030000000060e-01,2.773821850000000033e-01,3.323345109999999991e-01,5.337584359999999473e-01,5.698312439999999590e-01,2.808087360000000032e-01,5.133205130000000338e-01
7.054503260000000164e-01,5.629479120000000503e-01,5.876799169999999961e-01,4.521319899999999836e-01,6.710854849999999816e-01,5.295618090000000500e-01,6.047829930000000465e-01,7.378244029999999620e-01,4.639463659999999989e-01,7.487392750000000374e-01,6.781469399999999759e-01,5.152156310000000072e-01
2.681324620000000158e-01,5.640418879999999913e-01,5.768351710000000354e-01,7.840305950000000523e-01,2.820337900000000064e-01,1.522958000000000089e-01,1.802513460000000067e-01,5.106907100000000060e-02,5.594378140000000332e-01,3.765206460000000144e-01,3.077347409999999783e-01,9.189924259999999734e-01
2.851278680000000065e-01,5.996779220000000299e-01,2.818905500000000175e-01,9.464941230000000205e-01,3.017103320000000255e-01,4.854270929999999762e-01,4.703004020000000063e-01,4.564355580000000190e-01,5.513710010000000272e-01,4.158807119999999857e-01,2.817650079999999835e-01,7.575772400000000406e-01
2.545409759999999744e-01,5.690987149999999772e-01,4.074715799999999999e-01,3.718078570000000194e-01,5.261260279999999678e-01,7.102773700000000190e-01,5.987784000000000439e-01,5.734514560000000261e-01,6.044440260000000231e-01,7.832429450000000237e-01,4.765018839999999867e-01,3.436972090000000035e-01
2.312803260000000083e-01,6.904741599999999480e-01,1.832791249999999872e-01,4.691742440000000181e-01,3.719403629999999961e-01,6.433828489999999789e-01,3.952572699999999939e-01,3.711099110000000145e-01,5.907796360000000524e-01,6.937663160000000495e-01,2.574953569999999803e-01,3.917274789999999896e-01
6.517550410000000349e-01,5.709236009999999473e-01,5.447111749999999919e-01,5.016463380000000249e-01,3.874446810000000130e-01,5.711918529999999716e-01,3.458482620000000174e-01,3.626762570000000019e-01,6.611640840000000408e-01,6.405450809999999606e-01,4.323108150000000149e-01,5.517473579999999655e-01
4.453992629999999897e-01,7.504926680000000294e-01,5.383243180000000239e-01,5.411443799999999804e-01,2.649278649999999846e-01,3.463133420000000240e-01,4.583954510000000093e-01,4.055249949999999992e-01,5.573885619999999763e-01,3.151749699999999987e-01,1.970402529999999985e-01,5.431860200000000471e-01
5.450424999999999853e-01,4.165291389999999927e-01,5.320104620000000173e-01,5.375944889999999532e-01,4.573522569999999843e-01,4.675441610000000137e-01,3.564554320000000165e-01,3.517741930000000128e-01,5.550087559999999920e-01,5.987393669999999668e-01,4.645068540000000246e-01,5.122132259999999659e-01
3.683482909999999944e-01,6.961667209999999884e-01,4.794651100000000277e-01,5.022781419999999830e-01,6.129254750000000529e-01,4.670962320000000001e-01,4.599132850000000050e-01,4.480582260000000039e-01,5.234076330000000388e-01,4.120073919999999723e-01,2.546252339999999781e-01,4.696592150000000188e-01
5.406189949999999911e-01,5.624315680000000484e-01,5.582922479999999910e-01,4.974862050000000147e-01,6.172971990000000186e-01,5.590874219999999450e-01,5.878289740000000041e-01,5.008486589999999739e-01,5.880988270000000462e-01,4.151169539999999825e-01,4.574585970000000223e-01,5.435479800000000417e-01
4.788627100000000247e-01,5.078129080000000073e-01,4.496896879999999763e-01,3.436739859999999869e-01,6.409183849999999794e-01,5.966384620000000361e-01,7.402528800000000020e-01,6.384242350000000066e-01,4.453673490000000235e-01,5.732428019999999957e-01,5.021146610000000177e-01,3.922594859999999906e-01
4.120628379999999868e-01,5.151211980000000024e-01,6.618515619999999489e-01,6.924751019999999535e-01,6.542046820000000373e-01,3.684304299999999754e-01,5.318263810000000147e-01,4.813623009999999924e-01,5.397189340000000390e-01,4.064936359999999915e-01,6.134884470000000478e-01,7.811673679999999731e-01
3.507945230000000247e-01,5.131860190000000488e-01,6.663416180000000244e-01,7.559887440000000458e-01,3.321661329999999746e-01,3.271345959999999997e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.400204480000000085e-01,5.003028819999999488e-01,3.690769059999999824e-01,8.353422529999999790e-01
3.842667069999999852e-01,5.143870499999999568e-01,3.374597559999999996e-01,5.060297059999999680e-01,3.277122299999999933e-01,6.022474049999999579e-01,3.924311520000000053e-01,3.328847919999999849e-01,5.712919319999999468e-01,6.284850480000000461e-01,3.516470440000000197e-01,4.543881690000000084e-01
6.767719679999999460e-01,5.232245260000000231e-01,6.343610069999999768e-01,6.817340130000000276e-01,2.622120239999999880e-01,4.721671769999999935e-01,6.276293480000000313e-01,5.780150670000000490e-01,5.862632719999999464e-01,4.340308509999999953e-01,4.873669449999999959e-01,6.855776049999999788e-01
5.327287370000000077e-01,4.948662460000000096e-01,4.048056130000000086e-01,7.333331799999999456e-02,5.784160769999999729e-01,5.852687020000000295e-01,9.717800779999999916e-01,8.976919349999999964e-01,5.847936660000000453e-01,5.822020970000000295e-01,6.037121330000000397e-01,1.753935189999999977e-01
2.742782830000000116e-01,4.640533079999999977e-01,3.805669990000000169e-01,5.610503000000000018e-01,5.486246420000000512e-01,5.705776890000000545e-01,6.918414510000000517e-01,6.297833400000000248e-01,5.149229149999999811e-01,6.526237569999999710e-01,5.559533639999999499e-01,5.190202120000000363e-01
5.869511689999999948e-01,3.886051119999999748e-01,5.882996830000000177e-01,4.410144440000000055e-01,4.761176570000000274e-01,7.907075110000000295e-01,4.265854150000000233e-01,4.918976199999999799e-01,4.343004650000000244e-01,6.999634040000000113e-01,6.238761069999999576e-01,5.027820790000000484e-01
6.125599520000000187e-01,6.656962749999999485e-01,4.811636959999999741e-01,3.441921720000000184e-01,4.229662109999999808e-01,5.683766689999999455e-01,7.536347909999999706e-01,7.221062480000000061e-01,4.864852350000000158e-01,5.070678929999999918e-01,4.579817279999999768e-01,4.370705939999999790e-01
4.786705139999999914e-01,5.357419209999999543e-01,5.149831670000000194e-01,5.471772409999999809e-01,5.470315100000000541e-01,5.854629829999999924e-01,4.792120349999999807e-01,4.723090970000000111e-01,6.934483030000000436e-01,5.632040419999999603e-01,5.527612729999999974e-01,5.181532340000000181e-01
3.844682079999999780e-01,6.437914860000000239e-01,4.325978540000000039e-01,6.006533170000000199e-01,5.477803390000000050e-01,5.488421009999999711e-01,4.238490080000000271e-01,4.152762959999999892e-01,7.089282070000000324e-01,5.488547150000000485e-01,4.147996820000000029e-01,5.018566199999999755e-01
3.754825489999999988e-01,6.272572950000000480e-01,3.781135540000000184e-01,5.416162220000000360e-01,6.534826390000000318e-01,7.253626170000000428e-01,5.797564769999999923e-01,5.258467540000000273e-01,7.751921229999999552e-01,5.721401369999999931e-01,3.461633860000000174e-01,4.705408189999999991e-01
6.350296810000000125e-01,5.971830780000000338e-01,3.899249020000000177e-01,3.038574410000000059e-01,5.753379210000000299e-01,4.998819409999999963e-01,7.799202610000000035e-01,7.567903689999999628e-01,7.341441950000000549e-01,4.910900440000000033e-01,4.512359610000000187e-01,3.890669500000000225e-01
4.771155710000000161e-01,5.486232250000000477e-01,6.454966730000000208e-01,4.825255039999999940e-01,4.744371840000000118e-01,6.513823760000000407e-01,4.559055779999999780e-01,4.819814119999999980e-01,6.138120209999999854e-01,5.885692160000000062e-01,5.396525140000000276e-01,5.180394600000000072e-01
3.134281199999999767e-01,5.472781839999999454e-01,3.440200999999999953e-01,4.607336779999999798e-01,4.172036599999999762e-01,2.464881700000000064e-01,3.366970539999999956e-01,3.831930170000000246e-01,4.472683680000000273e-01,4.313388879999999759e-01,3.439969549999999932e-01,4.381097230000000065e-01
3.425711909999999971e-01,5.423876170000000441e-01,5.128028580000000280e-01,5.383227000000000428e-01,4.697222589999999753e-01,4.852351910000000101e-01,4.552970619999999746e-01,5.542199129999999530e-01,5.602842740000000266e-01,6.507318859999999816e-01,5.517978660000000257e-01,6.178354520000000072e-01
1.211619929999999956e-01,5.310586409999999979e-01,3.104409859999999743e-01,7.670503899999999708e-01,2.243096189999999879e-01,4.037372410000000245e-01,2.180981790000000031e-01,2.386777469999999957e-01,5.958033759999999956e-01,4.922577419999999981e-01,3.052783980000000064e-01,7.742848759999999553e-01
4.087642819999999788e-01,5.637190760000000411e-01,3.617363530000000105e-01,8.619237299999999991e-01,3.290622550000000257e-01,2.676315420000000000e-01,4.230726300000000051e-01,4.352062660000000083e-01,4.779640199999999894e-01,2.737108229999999920e-01,3.654293659999999777e-01,8.127735919999999892e-01
5.125869109999999784e-01,5.906155830000000551e-01,3.827518269999999889e-01,4.872933620000000077e-01,3.634980700000000065e-01,5.376520240000000062e-01,4.572995100000000201e-01,4.921164909999999892e-01,5.032738679999999576e-01,4.483660589999999835e-01,3.513008530000000240e-01,5.420939139999999545e-01
5.275010060000000500e-01,5.773956609999999490e-01,5.436137030000000037e-01,4.900817969999999857e-01,4.008334689999999978e-01,6.712693199999999472e-01,4.528169220000000106e-01,4.317290559999999999e-01,4.509199589999999813e-01,6.323658279999999632e-01,4.314069649999999756e-01,5.304151590000000249e-01
6.550400250000000257e-01,4.687807569999999924e-01,6.020317739999999640e-01,6.071209429999999685e-01,4.554504429999999826e-01,5.034649540000000201e-01,2.400265299999999880e-01,2.733048860000000246e-01,5.350087289999999607e-01,7.588741390000000031e-01,5.731757939999999607e-01,6.298389850000000179e-01
4.461825059999999787e-01,5.873593740000000452e-01,6.360049939999999902e-01,5.771089280000000210e-01,3.424007199999999917e-01,5.276146499999999628e-01,5.387500720000000243e-01,4.853098840000000247e-01,6.817328769999999594e-01,4.630062070000000030e-01,4.451431499999999875e-01,6.187768890000000521e-01
3.981656530000000083e-01,6.373221369999999553e-01,5.646420420000000107e-01,7.253576369999999995e-01,2.477060909999999894e-01,4.194583479999999809e-01,4.347724190000000211e-01,3.608940560000000186e-01,5.004811869999999940e-01,4.071859270000000031e-01,2.682472810000000041e-01,6.767309820000000364e-01
3.372247309999999998e-01,7.045947540000000453e-01,3.719571700000000036e-01,5.177099779999999596e-01,2.086586169999999907e-01,4.552082479999999820e-01,5.252737650000000036e-01,4.093950270000000224e-01,6.797622410000000448e-01,3.511001559999999966e-01,1.686466809999999927e-01,4.497942440000000097e-01
7.059960969999999891e-01,5.340386010000000017e-01,6.059128729999999630e-01,4.866810269999999883e-01,5.243395109999999804e-01,4.589712989999999992e-01,7.739613600000000426e-01,6.941198419999999869e-01,4.916902590000000184e-01,5.140369900000000269e-01,6.316194459999999733e-01,6.519794949999999645e-01
4.543194790000000260e-01,5.265406240000000126e-01,3.015417919999999752e-01,6.350743460000000118e-01,3.084679989999999927e-01,6.286234929999999776e-01,5.956685659999999549e-01,5.025161799999999790e-01,5.202999019999999808e-01,5.064273049999999943e-01,3.785900200000000271e-01,5.821489399999999481e-01
2.826217549999999745e-01,5.158500050000000003e-01,5.280712220000000068e-01,4.951751409999999853e-01,4.847290200000000104e-01,5.836657539999999811e-01,2.466861919999999986e-01,2.810328069999999956e-01,2.978737989999999947e-01,6.542847590000000491e-01,5.897867660000000178e-01,6.168373679999999970e-01
4.264833330000000200e-01,5.110177230000000348e-01,5.869411020000000478e-01,3.320964470000000168e-01,4.785372749999999842e-01,4.636738919999999764e-01,5.664581109999999864e-01,5.046061579999999713e-01,5.388446289999999639e-01,4.153782899999999834e-01,5.272467920000000197e-01,4.046938210000000091e-01
